Timestamp,Machine_ID,Machine_Type,Section,Machine_Speed_RPM,Temp_C,Humidity_%,Machine_State,Shift,Energy_kWh,Power_Factor,Motor_Current_A,Voltage_Variation_%,Output_kg,Yarn_Breaks_Count,Waste_kg,Safety_Interlock_Triggered,Auto_Shutdown_Flag,Emergency_Stop_Count,Current_Ratio,Mechanical_Friction_Index,Wear_Score,Degradation_Phase,Component_Health_%,RUL_Hours,Material_Buffer_Level_kg,Yarn_Count_Ne,Speed_Override_Flag,Torque_Load_Index,Efficiency_Index
2024-06-19 03:00:00,MCH-009,Compact,Roving,997,69.3,53,RUN,B,51.43,0.9,46.4,-1.04,135,0,6.5,0,0,0,0.8370643706437064,1.0453180511748643,30.6,Early Wear,69.4,1388.0,538,24,0,1.03,0.78
2024-06-19 04:00:00,MCH-003,Compact,Carding,951,70.8,50,RUN,C,38.83,0.89,51.9,-2.28,79,1,3.62,0,0,0,0.9346341908202924,1.066734685049329,29.8,Early Wear,70.2,1404.0,451,24,0,0.93,0.94
2024-06-19 05:00:00,MCH-020,Compact,Drawing,1390,65.4,60,RUN,B,35.53,0.95,68.0,-3.53,174,0,3.19,0,0,0,1.222568067151349,0.9858840599912918,16.2,Healthy,83.8,1676.0,277,24,0,0.82,0.71
2024-06-19 06:00:00,MCH-001,Open End,Spinning,1332,78.4,58,RUN,B,39.52,0.95,36.4,-1.22,71,3,7.33,0,0,0,0.6637437972060025,0.9157002534232112,43.2,Moderate Wear,56.8,1136.0,386,24,0,1.13,0.79
2024-06-19 07:00:00,MCH-025,Ring Spinning,Roving,1402,63.4,63,IDLE,C,39.25,0.84,54.6,-0.29,125,4,5.2,0,0,0,1.0098924833832532,0.9977041563088216,28.3,Early Wear,71.7,1434.0,434,20,0,1.07,0.84
2024-06-19 08:00:00,MCH-030,Open End,Roving,1249,68.8,56,RUN,B,43.32,0.88,46.6,2.78,154,4,4.54,0,0,0,0.8476765790216049,0.9390467681231855,28.8,Early Wear,71.2,1424.0,398,30,0,0.91,0.75
2024-06-19 09:00:00,MCH-020,Compact,Drawing,1468,63.9,51,RUN,C,36.25,0.86,57.5,-0.25,161,2,5.17,0,0,0,1.0337891744294496,0.925113457145669,20.6,Early Wear,79.4,1588.0,277,24,0,0.82,0.71
2024-06-19 10:00:00,MCH-029,Ring Spinning,Carding,958,58.3,47,RUN,A,45.44,0.93,43.7,1.99,84,1,3.8,0,0,2,0.7919215041072045,1.076220052316985,23.4,Early Wear,76.6,1532.0,328,40,0,1.14,0.93
2024-06-19 11:00:00,MCH-019,Ring Spinning,Roving,1227,80.2,67,RUN,B,44.31,0.87,39.8,1.23,165,2,4.14,0,0,0,0.728270814272644,0.9743686452926084,40.0,Early Wear,60.0,1200.0,537,20,0,1.19,0.74
2024-06-19 12:00:00,MCH-027,Open End,Spinning,1107,60.5,48,STOP,C,47.34,0.9,57.9,2.67,178,3,5.45,0,0,0,1.0480490557979192,0.9751648530920732,25.7,Early Wear,74.3,1486.0,486,36,0,0.74,0.93
2024-06-19 13:00:00,MCH-001,Open End,Spinning,1020,64.2,68,RUN,C,33.32,0.83,46.2,-0.57,95,2,5.57,1,0,0,0.8424440502999264,1.0699904168035164,28.6,Early Wear,71.4,1428.0,386,24,0,1.13,0.79
2024-06-19 14:00:00,MCH-015,Ring Spinning,Roving,971,65.1,67,RUN,A,47.26,0.83,46.0,-3.61,117,3,5.65,0,0,0,0.8348887811820028,1.1058511378748372,32.7,Early Wear,67.3,1346.0,421,30,1,1.18,0.85
2024-06-19 15:00:00,MCH-021,Open End,Carding,924,71.6,45,RUN,C,41.49,0.85,65.0,3.17,164,1,6.81,0,0,0,1.16476138044194,1.1514761661418973,41.4,Moderate Wear,58.6,1172.0,289,36,0,0.88,0.91
2024-06-19 16:00:00,MCH-026,Ring Spinning,Carding,1102,74.5,53,RUN,C,50.58,0.98,61.9,0.86,125,6,6.84,0,0,1,1.1346057525283202,1.0993615119510198,52.5,Moderate Wear,47.5,950.0,641,24,1,0.98,0.81
2024-06-19 17:00:00,MCH-004,Open End,Roving,1270,67.7,70,IDLE,C,36.0,0.9,61.0,2.45,174,3,3.03,0,0,0,1.1030977475790489,0.9657410754240702,23.7,Early Wear,76.3,1526.0,415,24,0,0.78,0.89
2024-06-19 18:00:00,MCH-003,Open End,Drawing,1387,68.7,61,RUN,A,35.73,0.93,48.1,-3.3,137,2,2.28,0,0,0,0.8662024003556082,0.9261249118874624,19.5,Healthy,80.5,1610.0,451,24,0,0.93,0.94
2024-06-19 19:00:00,MCH-029,Open End,Roving,948,72.0,48,RUN,C,49.81,0.95,50.0,-1.97,98,1,5.35,0,0,0,0.9060886774681974,1.1379627570005535,38.3,Early Wear,61.7,1234.0,328,40,0,1.14,0.93
2024-06-19 20:00:00,MCH-021,Ring Spinning,Roving,1062,67.2,50,RUN,A,42.98,0.9,56.8,-1.36,119,1,3.69,0,0,0,1.017822252447726,1.0387072262330663,24.1,Early Wear,75.9,1518.0,289,36,0,0.88,0.91
2024-06-19 21:00:00,MCH-019,Ring Spinning,Carding,1124,62.2,45,IDLE,C,41.61,0.9,54.6,0.88,129,3,2.54,0,0,0,0.9990850869167428,1.1203276969392053,27.1,Early Wear,72.9,1458.0,537,20,0,1.19,0.74
2024-06-19 22:00:00,MCH-006,Compact,Roving,1330,63.5,58,RUN,A,46.47,0.82,50.2,-1.8,113,1,1.98,0,0,0,0.9228491364747502,0.9506569249431284,13.5,Healthy,86.5,1730.0,344,24,0,0.94,0.92
2024-06-19 23:00:00,MCH-007,Compact,Carding,910,69.8,66,RUN,B,38.68,0.83,47.6,-1.76,94,2,4.61,0,0,0,0.8542694870925028,1.146120275305267,36.5,Early Wear,63.5,1270.0,483,20,0,1.17,0.88
2024-06-20 00:00:00,MCH-005,Open End,Carding,1343,66.0,52,RUN,B,45.64,0.93,57.1,1.0,128,0,2.36,0,0,0,1.0359568653686968,1.068757395689062,19.4,Healthy,80.6,1612.0,688,24,0,1.2,0.81
2024-06-20 01:00:00,MCH-025,Open End,Carding,1129,67.7,46,RUN,B,37.2,0.97,55.6,-0.79,120,1,4.24,0,0,0,1.0283886827126167,1.081481482362108,27.9,Early Wear,72.1,1442.0,434,20,0,1.07,0.84
2024-06-20 02:00:00,MCH-030,Ring Spinning,Drawing,1495,62.6,53,RUN,C,50.66,0.85,64.0,-0.09,123,5,3.06,0,0,0,1.1641910098150796,0.9770792976542098,25.0,Early Wear,75.0,1500.0,398,30,0,0.91,0.75
2024-06-20 03:00:00,MCH-007,Compact,Drawing,1440,56.9,54,RUN,B,42.73,0.86,55.1,3.82,79,3,6.18,0,1,0,0.9888707718234644,1.0212497612852016,29.4,Early Wear,70.6,1412.0,483,20,0,1.17,0.88
2024-06-20 04:00:00,MCH-005,Compact,Carding,1234,64.4,67,IDLE,A,42.02,0.84,41.0,-2.68,134,4,3.23,0,0,0,0.7438569436097473,0.9840239306237062,23.7,Early Wear,76.3,1526.0,688,24,0,1.2,0.81
2024-06-20 05:00:00,MCH-006,Open End,Carding,1143,73.5,59,RUN,B,44.9,0.86,46.3,-0.43,74,3,1.73,0,0,0,0.8511536856330862,0.9703952332412452,28.6,Early Wear,71.4,1428.0,344,24,0,0.94,0.92
2024-06-20 06:00:00,MCH-009,Open End,Spinning,1208,64.9,55,STOP,C,32.36,0.93,65.3,1.07,168,3,6.46,0,0,0,1.1780237802378024,1.1041552720772754,34.1,Early Wear,65.9,1318.0,538,24,0,1.03,0.78
2024-06-20 07:00:00,MCH-003,Ring Spinning,Carding,963,72.5,63,RUN,C,50.29,0.91,58.1,1.84,146,5,4.84,0,0,0,1.0462860594731982,1.1074311002379855,44.4,Moderate Wear,55.6,1112.0,451,24,0,0.93,0.94
2024-06-20 08:00:00,MCH-013,Compact,Spinning,1207,76.9,73,RUN,A,48.54,0.97,48.7,-2.8,141,2,2.51,0,0,0,0.8943263341640852,0.9876537141649876,33.3,Early Wear,66.7,1334.0,443,40,0,1.0,0.89
2024-06-20 09:00:00,MCH-022,Ring Spinning,Spinning,1329,65.7,62,RUN,C,40.51,0.92,54.6,-0.02,70,1,2.25,0,0,0,1.0107046361826053,1.0525648772820269,20.0,Healthy,80.0,1600.0,498,30,1,1.19,0.76
2024-06-20 10:00:00,MCH-018,Compact,Drawing,1104,67.0,69,RUN,C,34.0,0.87,58.0,-3.94,164,2,6.93,0,0,0,1.065960163736828,0.932555701605578,27.0,Early Wear,73.0,1460.0,258,20,0,0.63,0.79
2024-06-20 11:00:00,MCH-018,Compact,Carding,1397,73.9,72,RUN,C,41.1,0.93,54.3,3.04,164,1,2.5,0,0,0,0.9979592567398232,0.8671206801502868,21.5,Early Wear,78.5,1570.0,258,20,0,0.63,0.79
2024-06-20 12:00:00,MCH-014,Ring Spinning,Roving,1098,70.1,52,IDLE,C,37.93,0.84,52.6,-1.06,132,3,6.96,0,0,0,0.9386107784431138,0.9395087378124216,33.3,Early Wear,66.7,1334.0,645,40,0,0.71,0.83
2024-06-20 13:00:00,MCH-027,Ring Spinning,Spinning,944,55.7,47,IDLE,C,46.44,0.91,54.4,-0.22,60,3,6.98,0,0,0,0.984695485931033,1.0051030798783351,30.2,Early Wear,69.8,1396.0,486,36,0,0.74,0.93
2024-06-20 14:00:00,MCH-010,Ring Spinning,Carding,1033,56.5,61,RUN,C,33.51,0.92,44.6,2.23,176,3,7.39,0,0,0,0.8225125538817046,0.8942999395859087,25.5,Early Wear,74.5,1490.0,255,30,0,0.65,0.87
2024-06-20 15:00:00,MCH-007,Compact,Spinning,1390,72.9,57,RUN,C,36.11,0.98,61.4,-2.3,177,1,1.59,0,0,0,1.1019358509974722,1.073787631364913,28.7,Early Wear,71.3,1426.0,483,20,0,1.17,0.88
2024-06-20 16:00:00,MCH-012,Ring Spinning,Carding,1414,75.9,62,RUN,C,48.47,0.97,46.9,-2.01,120,2,4.43,0,1,0,0.8411478349987189,0.9204881459984297,32.5,Early Wear,67.5,1350.0,758,30,0,0.95,0.78
2024-06-20 17:00:00,MCH-005,Compact,Drawing,1111,77.8,54,RUN,C,46.87,0.9,49.8,3.31,113,2,7.19,0,0,0,0.9035140437015954,1.089802705964339,48.9,Moderate Wear,51.1,1022.0,688,24,0,1.2,0.81
2024-06-20 18:00:00,MCH-012,Compact,Carding,1030,63.6,71,RUN,B,41.55,0.9,47.5,-2.97,70,2,4.99,0,0,0,0.8519087881117089,1.0139688336710146,24.7,Early Wear,75.3,1506.0,758,30,0,0.95,0.78
2024-06-20 19:00:00,MCH-017,Compact,Carding,1167,64.1,58,RUN,C,45.57,0.84,61.1,1.94,134,4,3.07,0,0,0,1.1196682178766908,1.0789132040670777,28.1,Early Wear,71.9,1438.0,615,24,0,1.0,0.81
2024-06-20 20:00:00,MCH-011,Compact,Carding,1121,71.3,59,STOP,A,41.75,0.86,57.9,-2.54,126,3,1.87,0,0,0,1.061731671713455,1.1167239538040912,33.5,Early Wear,66.5,1330.0,595,30,0,1.11,0.77
2024-06-20 21:00:00,MCH-019,Compact,Carding,1251,61.2,72,RUN,B,36.53,0.93,60.7,0.36,178,3,3.91,0,0,0,1.110704483074108,1.1198273258215483,29.8,Early Wear,70.2,1404.0,537,20,0,1.19,0.74
2024-06-20 22:00:00,MCH-030,Ring Spinning,Drawing,988,79.6,50,RUN,B,58.5,0.96,61.9,2.27,113,1,2.0,0,0,0,1.1259909923055222,1.1143020554008127,40.0,Early Wear,60.0,1200.0,398,30,0,0.91,0.75
2024-06-20 23:00:00,MCH-022,Ring Spinning,Spinning,1280,73.9,72,RUN,A,40.44,0.85,55.6,2.93,81,3,4.58,0,0,0,1.0292157101053636,1.073853068351471,40.0,Early Wear,60.0,1200.0,498,30,1,1.19,0.76
2024-06-21 00:00:00,MCH-002,Compact,Roving,1227,58.7,62,STOP,C,45.93,0.86,50.2,0.79,140,5,3.81,0,0,0,0.9254861133704222,0.9577449624407932,25.5,Early Wear,74.5,1490.0,234,36,0,0.89,0.85
2024-06-21 01:00:00,MCH-021,Ring Spinning,Carding,1305,69.4,51,RUN,C,34.23,0.97,66.3,0.66,98,3,3.87,0,0,0,1.1880566080507788,1.0207884365196689,30.3,Early Wear,69.7,1394.0,289,36,0,0.88,0.91
2024-06-21 02:00:00,MCH-018,Open End,Carding,966,79.9,46,RUN,C,38.22,0.97,59.3,-1.32,85,2,2.44,0,0,0,1.0898523743033428,0.9749315917223648,36.3,Early Wear,63.7,1274.0,258,20,0,0.63,0.79
2024-06-21 03:00:00,MCH-027,Open End,Drawing,1261,64.5,52,RUN,B,40.79,0.97,48.0,3.36,155,3,3.97,0,0,0,0.8688489581744409,0.8950920353775605,18.7,Healthy,81.3,1626.0,486,36,0,0.74,0.93
2024-06-21 04:00:00,MCH-006,Ring Spinning,Roving,1373,83.0,58,IDLE,C,50.1,0.9,42.6,-0.4,115,2,2.28,0,0,1,0.7831349245781745,0.9026704138733,36.2,Early Wear,63.8,1276.0,344,24,0,0.94,0.92
2024-06-21 05:00:00,MCH-004,Ring Spinning,Drawing,1069,70.8,50,RUN,A,50.31,0.95,54.8,-3.31,163,2,3.71,0,0,1,0.9909796158578996,0.984895543981402,27.9,Early Wear,72.1,1442.0,415,24,0,0.78,0.89
2024-06-21 06:00:00,MCH-027,Compact,Spinning,1241,60.3,60,RUN,C,32.19,0.92,52.5,-3.21,178,3,5.09,0,0,0,0.9503035480032946,0.918934016846934,22.1,Early Wear,77.9,1558.0,486,36,0,0.74,0.93
2024-06-21 07:00:00,MCH-001,Open End,Spinning,1049,69.9,60,RUN,C,37.88,0.89,52.5,1.75,91,2,3.43,0,0,1,0.9573227844317344,1.110811592908201,32.5,Early Wear,67.5,1350.0,386,24,0,1.13,0.79
2024-06-21 08:00:00,MCH-025,Open End,Drawing,1291,71.6,72,IDLE,C,36.49,0.91,54.3,-3.94,78,1,6.93,0,0,0,1.004343623584444,1.02304248244623,35.3,Early Wear,64.7,1294.0,434,20,0,1.07,0.84
2024-06-21 09:00:00,MCH-026,Compact,Carding,992,72.0,63,RUN,A,44.43,0.93,54.1,1.59,138,2,4.06,0,0,1,0.9916344299157048,1.0871898625365244,35.2,Early Wear,64.8,1296.0,641,24,1,0.98,0.81
2024-06-21 10:00:00,MCH-008,Ring Spinning,Carding,1461,66.1,62,RUN,B,40.27,0.87,48.7,-2.98,71,3,2.48,0,0,0,0.8786697554238875,0.936878648160702,19.2,Healthy,80.8,1616.0,547,40,0,1.01,0.79
2024-06-21 11:00:00,MCH-029,Compact,Roving,1196,65.5,50,IDLE,A,46.81,0.88,63.9,1.3,120,2,3.53,0,0,0,1.1579813298043562,1.1439014027863317,28.9,Early Wear,71.1,1422.0,328,40,0,1.14,0.93
2024-06-21 12:00:00,MCH-007,Open End,Drawing,1226,76.7,61,RUN,A,45.1,0.89,49.0,1.56,86,2,3.22,0,0,0,0.8793950602422823,1.0363962997076015,36.9,Early Wear,63.1,1262.0,483,20,0,1.17,0.88
2024-06-21 13:00:00,MCH-001,Ring Spinning,Roving,1386,64.2,63,RUN,B,42.86,0.83,73.3,1.07,141,3,6.84,0,0,0,1.336604954263736,1.1351858798236865,36.4,Early Wear,63.6,1272.0,386,24,0,1.13,0.79
2024-06-21 14:00:00,MCH-007,Ring Spinning,Roving,1399,68.7,71,RUN,C,44.8,0.87,60.3,3.25,88,4,2.01,0,0,0,1.0821943292369312,1.0642697579998703,29.9,Early Wear,70.1,1402.0,483,20,0,1.17,0.88
2024-06-21 15:00:00,MCH-008,Open End,Roving,965,65.5,66,RUN,C,37.37,0.89,64.7,-2.71,128,2,4.43,0,0,0,1.1673497572058629,1.1956474526545815,33.3,Early Wear,66.7,1334.0,547,40,0,1.01,0.79
2024-06-21 16:00:00,MCH-003,Ring Spinning,Roving,1220,68.7,73,RUN,B,34.78,0.97,56.0,-3.09,121,3,1.66,0,0,0,1.0084684910585042,1.005440932607905,24.2,Early Wear,75.8,1516.0,451,24,0,0.93,0.94
2024-06-21 17:00:00,MCH-019,Ring Spinning,Carding,1211,71.3,54,RUN,A,36.5,0.84,52.9,0.5,88,3,2.38,0,0,0,0.9679780420860016,1.07607240228156,32.4,Early Wear,67.6,1352.0,537,20,0,1.19,0.74
2024-06-21 18:00:00,MCH-009,Open End,Roving,1084,62.1,57,RUN,B,41.72,0.88,47.9,-2.92,62,6,6.71,0,0,0,0.8641246412464124,1.026912110552242,36.8,Early Wear,63.2,1264.0,538,24,0,1.03,0.78
2024-06-21 19:00:00,MCH-009,Open End,Spinning,1083,60.3,59,RUN,B,43.62,0.86,67.5,2.31,127,0,4.25,0,0,0,1.2177121771217712,1.1688937380679378,26.9,Early Wear,73.1,1462.0,538,24,0,1.03,0.78
2024-06-21 20:00:00,MCH-027,Compact,Roving,1473,78.3,69,RUN,A,43.4,0.9,53.7,2.62,154,2,6.07,0,0,0,0.9720247719576556,0.8860445606815887,37.1,Early Wear,62.9,1258.0,486,36,0,0.74,0.93
2024-06-21 21:00:00,MCH-020,Compact,Spinning,1001,72.6,66,IDLE,B,45.62,0.97,48.8,2.43,168,4,6.25,0,0,0,0.8773723776027328,0.984827081198706,39.2,Early Wear,60.8,1216.0,277,24,0,0.82,0.71
2024-06-21 22:00:00,MCH-026,Open End,Roving,1216,65.2,68,RUN,B,40.31,0.87,57.0,3.46,145,4,7.35,0,1,0,1.0447904344768055,1.030131764374495,34.5,Early Wear,65.5,1310.0,641,24,1,0.98,0.81
2024-06-21 23:00:00,MCH-012,Open End,Roving,1398,66.7,63,IDLE,A,39.8,0.89,39.7,1.5,158,3,2.8,0,0,0,0.7120163976428389,0.8860462988837472,18.0,Healthy,82.0,1640.0,758,30,0,0.95,0.78
2024-06-22 00:00:00,MCH-014,Ring Spinning,Drawing,940,74.3,45,RUN,C,43.87,0.94,57.2,-1.89,154,2,1.92,0,0,0,1.0206946107784431,1.009360266877927,29.9,Early Wear,70.1,1402.0,645,40,0,0.71,0.83
2024-06-22 01:00:00,MCH-003,Compact,Drawing,961,64.3,64,IDLE,A,41.05,0.95,52.1,0.06,69,1,3.23,0,0,0,0.9382358640026442,1.0641919556242778,21.7,Early Wear,78.3,1566.0,451,24,0,0.93,0.94
2024-06-22 02:00:00,MCH-004,Ring Spinning,Spinning,1082,68.7,64,RUN,B,37.13,0.93,62.3,1.03,154,3,2.02,0,0,0,1.1266063881012252,1.0223328938493046,25.8,Early Wear,74.2,1484.0,415,24,0,0.78,0.89
2024-06-22 03:00:00,MCH-017,Open End,Spinning,1111,66.3,48,RUN,A,40.19,0.86,53.2,-3.57,157,0,2.57,0,0,0,0.9748993320955804,1.0449303288963108,19.0,Healthy,81.0,1620.0,615,24,0,1.0,0.81
2024-06-22 04:00:00,MCH-018,Ring Spinning,Spinning,1447,63.0,72,RUN,B,32.77,0.96,54.7,3.9,77,4,5.01,0,0,0,1.005310706144905,0.862013820177196,21.1,Early Wear,78.9,1578.0,258,20,0,0.63,0.79
2024-06-22 05:00:00,MCH-022,Open End,Drawing,1005,71.8,59,RUN,A,46.08,0.89,42.3,0.17,127,2,2.15,0,0,0,0.7830184269326776,1.0616629107872644,29.9,Early Wear,70.1,1402.0,498,30,1,1.19,0.76
2024-06-22 06:00:00,MCH-001,Ring Spinning,Drawing,924,59.9,71,IDLE,C,42.01,0.85,58.4,-0.15,84,1,2.23,1,0,0,1.064907630682158,1.223787272154877,27.6,Early Wear,72.4,1448.0,386,24,0,1.13,0.79
2024-06-22 07:00:00,MCH-002,Open End,Carding,1262,73.9,45,RUN,C,43.55,0.89,62.8,3.47,140,1,7.15,0,0,0,1.1577794406307274,1.0175995415693688,38.3,Early Wear,61.7,1234.0,234,36,0,0.89,0.85
2024-06-22 08:00:00,MCH-002,Ring Spinning,Roving,915,54.6,57,RUN,A,46.38,0.96,47.5,-0.96,147,5,3.24,0,0,0,0.8757089718146425,1.032143263861419,28.1,Early Wear,71.9,1438.0,234,36,0,0.89,0.85
2024-06-22 09:00:00,MCH-003,Open End,Drawing,1448,66.6,51,RUN,A,38.92,0.83,48.7,-3.31,173,5,4.33,0,0,1,0.8770074199026636,0.9187281903059598,26.6,Early Wear,73.4,1468.0,451,24,0,0.93,0.94
2024-06-22 10:00:00,MCH-021,Open End,Drawing,951,72.3,72,RUN,A,42.32,0.93,57.4,-0.13,89,1,6.91,0,0,1,1.028573895959498,1.0846747959917884,39.2,Early Wear,60.8,1216.0,289,36,0,0.88,0.91
2024-06-22 11:00:00,MCH-006,Open End,Roving,1311,80.5,65,RUN,A,33.86,0.94,65.7,0.26,161,2,7.39,0,0,0,1.2077925949480297,1.0390236582147905,50.1,Moderate Wear,49.9,998.0,344,24,0,0.94,0.92
2024-06-22 12:00:00,MCH-015,Open End,Roving,1417,61.1,57,RUN,A,48.85,0.87,52.6,2.47,70,3,2.41,0,0,1,0.9546771715255076,1.0139059078521508,21.5,Early Wear,78.5,1570.0,421,30,1,1.18,0.85
2024-06-22 13:00:00,MCH-001,Ring Spinning,Roving,1474,68.8,53,STOP,C,44.68,0.82,59.5,1.04,80,1,2.46,0,0,0,1.0849658223559655,1.0276731163081432,23.1,Early Wear,76.9,1538.0,386,24,0,1.13,0.79
2024-06-22 14:00:00,MCH-011,Open End,Carding,1485,70.6,73,STOP,A,35.99,0.91,53.3,-1.3,170,2,4.43,0,0,0,0.9773799326826796,0.9837964273487416,29.0,Early Wear,71.0,1420.0,595,30,0,1.11,0.77
2024-06-22 15:00:00,MCH-029,Ring Spinning,Roving,906,69.3,60,IDLE,A,44.78,0.9,39.4,-2.44,117,4,2.61,0,0,0,0.7139978778449395,1.0577840252938482,31.5,Early Wear,68.5,1370.0,328,40,0,1.14,0.93
2024-06-22 16:00:00,MCH-001,Compact,Roving,1387,68.9,72,RUN,C,45.24,0.83,51.5,-2.15,152,2,2.86,0,0,0,0.9390880647282728,0.9998851688730342,24.6,Early Wear,75.4,1508.0,386,24,0,1.13,0.79
2024-06-22 17:00:00,MCH-030,Compact,Spinning,1484,68.0,47,STOP,B,51.01,0.84,44.0,3.27,115,2,2.16,0,0,0,0.8003813192478672,0.8860714277178601,16.4,Healthy,83.6,1672.0,398,30,0,0.91,0.75
2024-06-22 18:00:00,MCH-014,Ring Spinning,Carding,1263,69.0,49,RUN,C,46.73,0.88,40.8,-2.93,60,6,4.94,0,0,0,0.7280479041916167,0.8553291329199718,29.6,Early Wear,70.4,1408.0,645,40,0,0.71,0.83
2024-06-22 19:00:00,MCH-024,Open End,Roving,1008,70.6,72,RUN,B,40.29,0.96,43.2,-2.85,103,2,4.73,0,0,0,0.7850911974623315,0.9448401075124496,27.7,Early Wear,72.3,1446.0,328,30,1,0.81,0.85
2024-06-22 20:00:00,MCH-025,Ring Spinning,Drawing,1107,65.1,59,RUN,A,40.15,0.88,41.8,-2.42,110,0,6.73,0,0,0,0.7731411319673989,0.9880710867788184,23.0,Early Wear,77.0,1540.0,434,20,0,1.07,0.84
2024-06-22 21:00:00,MCH-027,Open End,Roving,1357,79.1,68,IDLE,A,43.55,0.84,54.7,-3.33,140,4,3.79,0,0,0,0.9901257919196232,0.9077142763456532,38.6,Early Wear,61.4,1228.0,486,36,0,0.74,0.93
2024-06-22 22:00:00,MCH-004,Open End,Roving,1094,55.7,45,IDLE,A,43.54,0.88,58.5,2.53,121,1,5.92,0,0,0,1.0578888234979402,0.9979994212760874,23.7,Early Wear,76.3,1526.0,415,24,0,0.78,0.89
2024-06-22 23:00:00,MCH-013,Open End,Carding,1136,54.5,55,RUN,C,41.52,0.95,41.6,-2.3,161,1,3.63,0,0,0,0.7639420020785616,0.9593205851170044,17.2,Healthy,82.8,1656.0,443,40,0,1.0,0.89
2024-06-23 00:00:00,MCH-019,Open End,Drawing,1401,63.7,59,RUN,B,47.64,0.83,66.2,-0.88,121,2,6.24,0,0,0,1.2113449222323878,1.1083491407611148,31.9,Early Wear,68.1,1362.0,537,20,0,1.19,0.74
2024-06-23 01:00:00,MCH-020,Compact,Drawing,1260,67.9,68,RUN,B,45.85,0.93,40.7,-2.15,98,1,1.66,0,0,0,0.7317429460744105,0.8823185259668319,13.1,Healthy,86.9,1738.0,277,24,0,0.82,0.71
2024-06-23 02:00:00,MCH-012,Open End,Drawing,1357,62.3,64,RUN,C,38.42,0.98,72.2,-1.27,145,2,2.91,0,0,0,1.2949013579297977,1.065149241550412,23.1,Early Wear,76.9,1538.0,758,30,0,0.95,0.78
2024-06-23 03:00:00,MCH-022,Ring Spinning,Roving,1197,69.1,51,STOP,B,43.03,0.83,50.5,-1.41,139,1,5.98,0,0,0,0.934809233099296,1.0625605056784009,32.2,Early Wear,67.8,1356.0,498,30,1,1.19,0.76
2024-06-23 04:00:00,MCH-027,Open End,Roving,1046,64.2,70,RUN,B,44.83,0.92,41.9,-3.08,145,1,5.76,0,0,0,0.7584327364064389,0.9062962928305665,18.8,Healthy,81.2,1624.0,486,36,0,0.74,0.93
2024-06-23 05:00:00,MCH-018,Ring Spinning,Roving,1304,69.0,72,RUN,B,47.11,0.97,55.5,-1.61,117,2,7.14,0,0,0,1.020013604955068,0.8847986374828226,27.5,Early Wear,72.5,1450.0,258,20,0,0.63,0.79
2024-06-23 06:00:00,MCH-011,Ring Spinning,Roving,1000,75.5,72,RUN,B,40.98,0.97,50.6,-0.24,108,2,4.42,0,0,0,0.9278691293385288,1.1078640155820565,41.4,Moderate Wear,58.6,1172.0,595,30,0,1.11,0.77
2024-06-23 07:00:00,MCH-002,Ring Spinning,Roving,1244,75.7,59,RUN,B,50.44,0.86,56.3,-0.45,142,0,7.39,0,0,0,1.0379455813297762,0.9871291058836454,37.5,Early Wear,62.5,1250.0,234,36,0,0.89,0.85
2024-06-23 08:00:00,MCH-027,Compact,Roving,1344,69.2,64,IDLE,B,45.05,0.98,58.6,-0.51,61,2,6.0,0,0,1,1.0607197697712965,0.9262256727212896,27.6,Early Wear,72.4,1448.0,486,36,0,0.74,0.93
2024-06-23 09:00:00,MCH-013,Compact,Spinning,1418,68.2,47,IDLE,B,41.5,0.85,54.8,-0.86,124,2,6.33,0,0,0,1.006346675815028,0.9747193143974314,29.4,Early Wear,70.6,1412.0,443,40,0,1.0,0.89
2024-06-23 10:00:00,MCH-008,Ring Spinning,Drawing,1112,72.9,64,RUN,C,41.64,0.85,49.2,0.82,115,1,7.06,0,0,0,0.8876910054795742,1.02062887875478,37.0,Early Wear,63.0,1260.0,547,40,0,1.01,0.79
2024-06-23 11:00:00,MCH-029,Open End,Spinning,1169,62.3,72,RUN,C,39.08,0.88,49.9,-0.06,145,1,3.7,0,0,0,0.904276500113261,1.0508375991266932,21.9,Early Wear,78.1,1562.0,328,40,0,1.14,0.93
2024-06-23 12:00:00,MCH-028,Compact,Roving,1210,74.4,73,RUN,A,49.05,0.85,52.3,1.94,71,1,7.25,0,0,0,0.9571324687916616,0.9273844134829698,34.6,Early Wear,65.4,1308.0,316,20,0,0.75,0.73
2024-06-23 13:00:00,MCH-027,Open End,Roving,1036,58.0,59,RUN,A,47.67,0.95,55.0,2.41,145,2,4.53,0,0,0,0.9955560979082134,0.979581021047348,22.0,Early Wear,78.0,1560.0,486,36,0,0.74,0.93
2024-06-23 14:00:00,MCH-029,Ring Spinning,Spinning,1334,69.5,46,IDLE,B,42.63,0.91,57.9,-2.44,108,2,3.62,0,0,1,1.0492506885081725,1.057051435243704,29.7,Early Wear,70.3,1406.0,328,40,0,1.14,0.93
2024-06-23 15:00:00,MCH-020,Ring Spinning,Spinning,968,68.5,65,RUN,A,46.42,0.89,68.5,-3.06,168,0,6.57,0,0,0,1.2315575382333444,1.1220057566425423,33.6,Early Wear,66.4,1328.0,277,24,0,0.82,0.71
